zip_code,latitude,longitude
11771,40.875368,-73.52824
11772,40.737061,-72.900173
11772,40.737061,-72.900173
11772,40.737061,-72.900173
11772,40.737061,-72.900173
11772,40.737061,-72.900173
11773,40.8243,-73.4974
11773,40.8243,-73.4974
11775,40.8257,-73.5024
11776,40.91304,-73.0428
11776,40.91304,-73.0428
11777,40.951312,-73.064734
11777,40.951312,-73.064734
11777,40.951312,-73.064734
11777,40.951312,-73.064734
11778,40.939563,-72.934214
11779,40.815685,-73.118682
11779,40.815685,-73.118682
11779,40.815685,-73.118682
11780,40.893181,-73.181556
11782,40.711974,-73.066076
11782,40.711974,-73.066076
11782,40.711974,-73.066076
11782,40.711974,-73.066076
11783,40.673556,-73.494024
11784,40.869052,-73.035956
11786,40.938655,-72.887558
11787,40.861506,-73.209306
11788,40.819432,-73.210127
11788,40.819432,-73.210127
11789,40.956156,-72.973309
11790,40.90604,-73.125124
11791,40.828833,-73.504171
11792,40.940634,-72.836472
11793,40.67766,-73.512061
11794,40.911806,-73.122977
11795,40.712881,-73.296008
11796,40.73212,-73.102776
11797,40.81805,-73.470583
11798,40.753664,-73.368544
11798,40.753664,-73.368544
11798,40.753664,-73.368544
11801,40.765392,-73.523691
11802,40.7683,-73.5258
11803,40.782376,-73.47405
11804,40.758891,-73.454141
11815,40.7683,-73.5258
11853,40.7918,-73.5403
11901,40.924315,-72.642608
11901,40.924315,-72.642608
11930,40.992179,-72.097292
11931,40.9401,-72.6379
11932,40.934571,-72.308939
11933,40.920518,-72.748315
11933,40.920518,-72.748315
11933,40.920518,-72.748315
11934,40.801649,-72.790786
11934,40.801649,-72.790786
11935,41.000261,-72.483128
11937,41.022956,-72.151138
11939,41.127965,-72.333841
11940,40.808136,-72.755395
11941,40.825475,-72.719235
11942,40.854848,-72.580723
11944,41.102763,-72.374109
11946,40.88177,-72.525529
11947,40.948835,-72.576599
11948,40.967507,-72.559142
11949,40.865988,-72.781384
11950,40.808294,-72.855128
11951,40.765669,-72.837944
11952,40.998753,-72.544604
11953,40.879155,-72.951416
11954,41.041325,-71.95601
11955,40.804375,-72.823556
11956,40.980132,-72.468378
11957,41.150302,-72.240576
11958,41.045273,-72.469254
11959,40.827531,-72.60057
11960,40.807917,-72.705062
11961,40.889599,-72.8897
11962,40.938012,-72.270946
11963,40.970859,-72.314354
11964,41.051203,-72.313151
11964,41.051203,-72.313151
11965,41.074168,-72.330571
11965,41.074168,-72.330571
11967,40.794219,-72.880184
11967,40.794219,-72.880184
11967,40.794219,-72.880184
11967,40.794219,-72.880184
11968,40.907731,-72.41412
11969,40.8843,-72.3903
11970,40.940331,-72.572629
11970,40.940331,-72.572629
11971,41.061947,-72.424684
11972,40.818115,-72.701414
11973,40.8696,-72.8875
11975,40.939727,-72.248021
11976,40.931359,-72.340775
11977,40.813515,-72.677574
11978,40.820942,-72.615386
11978,40.820942,-72.615386
11980,40.83016,-72.919702
12007,42.481455,-73.938881
12008,42.858553,-73.902092
12009,42.690352,-74.03405
12010,42.940526,-74.169392
12010,42.940526,-74.169392
12010,42.940526,-74.169392
12010,42.940526,-74.169392
12010,42.940526,-74.169392
12010,42.940526,-74.169392
12010,42.940526,-74.169392
12010,42.940526,-74.169392
12015,42.282086,-73.832002
12016,42.9294,-74.3166
12016,42.9294,-74.3166
12017,42.316786,-73.455276
12018,42.632751,-73.524793
12019,42.93515,-73.907162
12019,42.93515,-73.907162
12019,42.93515,-73.907162
12019,42.93515,-73.907162
12019,42.93515,-73.907162
12019,42.93515,-73.907162
12020,43.004414,-73.867954
12020,43.004414,-73.867954
12022,42.666982,-73.335412
12023,42.607348,-74.178286
12023,42.607348,-74.178286
12024,42.479749,-73.54171
12025,43.097076,-74.138936
12025,43.097076,-74.138936
12027,42.925051,-73.909742
12027,42.925051,-73.909742
12028,42.949211,-73.450302
12028,42.949211,-73.450302
12029,42.408068,-73.429288
12031,42.762346,-74.473309
12032,43.264025,-74.576512
12033,42.53459,-73.701087
12033,42.53459,-73.701087
12033,42.53459,-73.701087
12033,42.53459,-73.701087
12033,42.53459,-73.701087
12035,42.731351,-74.386251
12035,42.731351,-74.386251
12036,42.540411,-74.68345
12036,42.540411,-74.68345
12037,42.336273,-73.552743
12040,42.6328,-73.3562
12041,42.556616,-73.986481
12042,42.379016,-73.868012
12043,42.70187,-74.52773
12043,42.70187,-74.52773
12045,42.47918,-73.79695
12046,42.490238,-73.926491
12046,42.490238,-73.926491
12046,42.490238,-73.926491
12046,42.490238,-73.926491
12047,42.786912,-73.723729
12050,42.3307,-73.7523
12051,42.348461,-73.846051
12052,42.765326,-73.486685
12053,42.758016,-74.184234
12053,42.758016,-74.184234
12053,42.758016,-74.184234
12054,42.609206,-73.876448
12055,42.4353,-74.1881
12056,42.769652,-74.081652
12057,42.97649,-73.352712
12057,42.97649,-73.352712
12057,42.97649,-73.352712
12057,42.97649,-73.352712
12058,42.340885,-73.92385
12059,42.61835,-74.073585
12060,42.417708,-73.48915
12061,42.603724,-73.642202
12061,42.603724,-73.642202
12062,42.528672,-73.504613
12062,42.528672,-73.504613
12063,42.553277,-73.635752
12064,42.606368,-74.65814
12064,42.606368,-74.65814
12065,42.849782,-73.799975
12065,42.849782,-73.799975
12066,42.781262,-74.31679
12066,42.781262,-74.31679
12066,42.781262,-74.31679
12067,42.554235,-73.911458
12068,42.94617,-74.39344
12068,42.94617,-74.39344
12069,42.9412,-74.2821
12070,42.988794,-74.249601
12071,42.542772,-74.428839
12072,42.869011,-74.367094
12073,42.6627,-74.2334
12074,43.045692,-74.043436
12075,42.307242,-73.61553
12076,42.416492,-74.38959
12077,42.592428,-73.785603
12078,43.130268,-74.352938
12082,42.7689,-73.4515
12083,42.43093,-74.038255
12083,42.43093,-74.038255
12083,42.43093,-74.038255
12083,42.43093,-74.038255
12083,42.43093,-74.038255
12083,42.43093,-74.038255
12083,42.43093,-74.038255
12083,42.43093,-74.038255
12084,42.699833,-73.905116
12085,42.7041,-73.9709
12085,42.7041,-73.9709
12086,42.991066,-74.112418
12086,42.991066,-74.112418
12086,42.991066,-74.112418
12087,42.426925,-73.879644
12089,42.8627,-73.3286
12090,42.881564,-73.366451
12092,42.703678,-74.378272
12093,42.498374,-74.61701
12093,42.498374,-74.61701
12094,42.879591,-73.486626
12095,43.046198,-74.381018
12106,42.386114,-73.704804
12107,42.6711,-74.1161
12108,43.563611,-74.41575
12110,42.75534,-73.780868
12110,42.75534,-73.780868
12115,42.465403,-73.599091
12116,42.538214,-74.917588
12117,43.15235,-74.240802
12118,42.916092,-73.73302
12118,42.916092,-73.73302
12120,42.46221,-74.140864
12121,42.851921,-73.600916
12122,42.555788,-74.303888
12122,42.555788,-74.303888
12123,42.527117,-73.595191
12123,42.527117,-73.595191
12124,42.4463,-73.7886
12125,42.469745,-73.410478
12125,42.469745,-73.410478
12125,42.469745,-73.410478
12128,42.7466,-73.7594
12128,42.7466,-73.7594
12130,42.448472,-73.659446
12131,42.466703,-74.45883
12131,42.466703,-74.45883
12132,42.4718,-73.6325
12133,42.9226,-73.3603
12134,43.260492,-74.224841
12134,43.260492,-74.224841
12134,43.260492,-74.224841
12136,42.428002,-73.556714
12137,42.855321,-74.125199
12137,42.855321,-74.125199
12138,42.731024,-73.375619
12138,42.731024,-73.375619
12138,42.731024,-73.375619
12139,43.608397,-74.576996
12140,42.687926,-73.570923
12141,42.7347,-74.1869
12143,42.487005,-73.848548
12143,42.487005,-73.848548
12144,42.626327,-73.707155
12147,42.506006,-74.155586
12147,42.506006,-74.155586
12148,42.84157,-73.835658
12148,42.84157,-73.835658
12149,42.621706,-74.564548
12149,42.621706,-74.564548
12150,42.871918,-74.049552
12150,42.871918,-74.049552
12151,42.921583,-73.784381
12153,42.646448,-73.473248
12154,42.939888,-73.607982
12154,42.939888,-73.607982
12155,42.597181,-74.829074
12155,42.597181,-74.829074
12156,42.474049,-73.728273
12156,42.474049,-73.728273
12156,42.474049,-73.728273
12156,42.474049,-73.728273
12157,42.664127,-74.296112
12158,42.529852,-73.839826
12159,42.644616,-73.876318
12160,42.761843,-74.36625
12161,42.5317,-73.8476
12161,42.5317,-73.8476
12164,43.556624,-74.364765
12165,42.304114,-73.507864
12166,42.834138,-74.457669
12167,42.413832,-74.600582
12167,42.413832,-74.600582
12168,42.558762,-73.379371
12169,42.577582,-73.430679
12170,43.001842,-73.658922
12172,42.2862,-73.7393
12173,42.378438,-73.758502
12174,42.3525,-73.7298
12174,42.3525,-73.7298
12175,42.54718,-74.565667
12176,42.39249,-73.959004
12177,42.9569,-74.2946
12180,42.74558,-73.59177
12181,42.7284,-73.6922
12182,42.79255,-73.620106
12183,42.746411,-73.691792
12183,42.746411,-73.691792
12184,42.409414,-73.656142
12185,42.903807,-73.525768
12186,42.632982,-73.975943
12187,42.617396,-74.431868
12188,42.823058,-73.699134
12189,42.7323,-73.718567
12190,43.507103,-74.318172
12192,42.406786,-73.818937
12192,42.406786,-73.818937
12193,42.519342,-74.040524
12194,42.516429,-74.461353
12195,42.4838,-73.4664
12196,42.631234,-73.622124
12196,42.631234,-73.622124
12197,42.599574,-74.729474
12198,42.682604,-73.635274
12201,42.74521,-73.810345
12202,42.630258,-73.762464
12203,42.684718,-73.831653
12203,42.684718,-73.831653
12203,42.684718,-73.831653
12203,42.684718,-73.831653
12204,42.6827,-73.730092
12204,42.6827,-73.730092
12205,42.716766,-73.817216
12205,42.716766,-73.817216
12205,42.716766,-73.817216
12206,42.676004,-73.792307
12207,42.655289,-73.75144
12208,42.64972,-73.806914
12209,42.640011,-73.793342
12210,42.659419,-73.757724
12211,42.699724,-73.759912
12211,42.699724,-73.759912
12211,42.699724,-73.759912
12212,42.6525,-73.7567
12214,42.6525,-73.7567
12220,42.6525,-73.7567
12222,42.6525,-73.7567
12223,42.6525,-73.7567
12224,42.6525,-73.7567
12225,42.6525,-73.7567
12226,42.6525,-73.7567
12227,42.6516,-73.7569
12228,42.6525,-73.7567
12229,42.6525,-73.7567
12230,42.6525,-73.7567
12231,42.6525,-73.7567
12232,42.6525,-73.7567
12233,42.6525,-73.7567
12234,42.6525,-73.7567
12235,42.6525,-73.7567
12236,42.6525,-73.7567
12237,42.6525,-73.7567
12238,42.6525,-73.7567
12239,42.6525,-73.7567
12240,42.6525,-73.7567
12241,42.6525,-73.7567
12242,42.6525,-73.7567
12243,42.6525,-73.7567
12244,42.6525,-73.7567
12245,42.6525,-73.7567
12246,42.6525,-73.7567
12247,42.6516,-73.7569
12248,42.6525,-73.7567
12249,42.6525,-73.7567
12250,42.6525,-73.7567
12255,42.6525,-73.7567
12257,42.6525,-73.7567
12260,42.6525,-73.7567
12261,42.6525,-73.7567
12288,42.6525,-73.7567
12301,42.8148,-73.9393
12302,42.881034,-73.99175
12302,42.881034,-73.99175
12302,42.881034,-73.99175
12302,42.881034,-73.99175
12302,42.881034,-73.99175
12302,42.881034,-73.99175
12303,42.755197,-73.913474
12303,42.755197,-73.913474
12304,42.766409,-73.895013
12304,42.766409,-73.895013
12305,42.813371,-73.94185
12306,42.798,-74.0366
12306,42.798,-74.0366
12306,42.798,-74.0366
12306,42.798,-74.0366
12307,42.804646,-73.934893
12308,42.823923,-73.921076
12309,42.795013,-73.863544
12309,42.795013,-73.863544
12309,42.795013,-73.863544
12309,42.795013,-73.863544
12325,42.9294,-74.0527
12325,42.9294,-74.0527
12345,42.8145,-73.9403
12401,41.933424,-74.062764
12401,41.933424,-74.062764
12401,41.933424,-74.062764
12402,41.9276,-74.0183
12404,41.824462,-74.245517
12405,42.325129,-74.103277
12406,42.13114,-74.593668
12407,42.322722,-74.335631
12409,42.050507,-74.165769
12409,42.050507,-74.165769
12410,42.085684,-74.46987
12410,42.085684,-74.46987
12411,41.881552,-74.040261
12412,41.995886,-74.277699
12413,42.30152,-74.030066
12414,42.230666,-73.943458
12414,42.230666,-73.943458
12416,42.090706,-74.270628
12417,41.9063,-73.9902
12418,42.359717,-74.163418
12419,41.855334,-74.110206
12420,41.672762,-74.381058
12421,42.250427,-74.520073
12422,42.393972,-74.211551
12423,42.382528,-74.112264
12424,42.24888,-74.152148
12424,42.24888,-74.152148
12427,42.146842,-74.121692
12428,41.734468,-74.451634
12429,41.816932,-73.976734
12430,42.203156,-74.522603
12430,42.203156,-74.522603
12430,42.203156,-74.522603
12430,42.203156,-74.522603
12430,42.203156,-74.522603
12430,42.203156,-74.522603
12431,42.346202,-74.019898
12432,42.0436,-73.9479
12433,41.996912,-74.153783
12434,42.355011,-74.494032
12434,42.355011,-74.494032
12435,41.728331,-74.52679
12435,41.728331,-74.52679
12436,42.1958,-74.0976
12438,42.2085,-74.6016
12439,42.299623,-74.186618
12439,42.299623,-74.186618
12440,41.798317,-74.151032
12441,42.1442,-74.4903
12442,42.232749,-74.258994
12443,41.935016,-74.085371
12444,42.273052,-74.281131
12446,41.80237,-74.29158
12448,42.07194,-74.207872
12449,41.997401,-73.99281
12450,42.166232,-74.232819
12451,42.294102,-73.938464
12452,42.2404,-74.3655
12453,42.1101,-73.9378
12453,42.1101,-73.9378
12454,42.291307,-74.150296
12455,42.15934,-74.668234
12455,42.15934,-74.668234
12456,42.03305,-73.999414
12457,42.05013,-74.239286
12458,41.808725,-74.419592
12458,41.808725,-74.419592
12459,42.22007,-74.693286
12460,42.420385,-74.15628
12461,41.914068,-74.268103
12461,41.914068,-74.268103
12463,42.192338,-74.043098
12464,42.040552,-74.354386
12465,42.139896,-74.496876
12466,41.907656,-73.979547
12468,42.293696,-74.413336
12468,42.293696,-74.413336
12469,42.456028,-74.258092
12469,42.456028,-74.258092
12469,42.456028,-74.258092
12469,42.456028,-74.258092
12469,42.456028,-74.258092
12469,42.456028,-74.258092
12470,42.276533,-74.01578
12471,41.835574,-74.041188
12472,41.851042,-74.070249
12473,42.272243,-74.074456
12474,42.302556,-74.556365
12475,42.0181,-74.0155
12477,42.08412,-73.999634
12480,42.121232,-74.39387
12480,42.121232,-74.39387
12481,41.982148,-74.214799
12482,42.26829,-73.957673
12483,41.6659,-74.4305
12484,41.87125,-74.16365
12485,42.211255,-74.111132
12486,41.836786,-74.064791
12487,41.861693,-73.998054
12489,41.753618,-74.350128
12490,42.1231,-73.9356
12491,41.974829,-74.138946
12492,42.17954,-74.34751
12493,41.797284,-73.981502
12494,41.9663,-74.277914
12495,42.080622,-74.220641
12496,42.32862,-74.274474
12498,42.049441,-74.10465
12501,41.850262,-73.577716
12502,42.06811,-73.65521
12503,42.031416,-73.584932
12504,42.0124,-73.8998
12504,42.0124,-73.8998
12504,42.0124,-73.8998
12506,41.8757,-73.6919
12507,42.00175,-73.919399
12507,42.00175,-73.919399
12508,41.491618,-73.949182
12510,41.6712,-73.7637
12511,41.5461,-73.96
12512,41.5539,-73.9673
12513,42.209814,-73.705761
12514,41.883398,-73.759642
12514,41.883398,-73.759642
12515,41.67988,-74.067524
12516,42.102835,-73.556326
12517,42.122156,-73.511236
12518,41.415569,-74.019568
12520,41.43742,-74.009578
12520,41.43742,-74.009578
12521,42.176756,-73.652838
12521,42.176756,-73.652838
12522,41.713747,-73.605806
12523,42.094718,-73.761918
12523,42.094718,-73.761918
12524,41.529148,-73.897365
12525,41.691702,-74.176864
12526,42.131341,-73.866754
12527,41.5182,-73.9394
12528,41.72937,-74.006125
12529,42.200516,-73.550069
12530,42.2314,-73.668
12531,41.531716,-73.674028
12531,41.531716,-73.674028
12533,41.548516,-73.779624
12533,41.548516,-73.779624
12533,41.548516,-73.779624
12533,41.548516,-73.779624
12533,41.548516,-73.779624
12533,41.548516,-73.779624
12533,41.548516,-73.779624
12533,41.548516,-73.779624
12533,41.548516,-73.779624
12533,41.548516,-73.779624
12534,42.230126,-73.738159
12537,41.5808,-73.9278
12538,41.790443,-73.884744
12540,41.669448,-73.722641
12541,42.1419,-73.7784
12542,41.613664,-73.995672
12542,41.613664,-73.995672
12543,41.490301,-74.213954
12543,41.490301,-74.213954
12544,42.2531,-73.6683
12545,41.779276,-73.675694
12546,41.966723,-73.544289
12546,41.966723,-73.544289
12547,41.651732,-73.986735
12548,41.660128,-74.101154
12549,41.52469,-74.252928
12550,41.537872,-74.042369
12551,41.5036,-74.0105
12552,41.5036,-74.0105
12553,41.446504,-74.061998
12553,41.446504,-74.061998
12555,41.5052,-74.0136
12555,41.5052,-74.0136
12561,41.762075,-74.087218
12563,41.485394,-73.58992
12564,41.579772,-73.59082
12565,42.248838,-73.640879
12566,41.633446,-74.331654
12566,41.633446,-74.331654
12566,41.633446,-74.331654
12567,42.028271,-73.667062
12567,42.028271,-73.667062
12568,41.6176,-74.0764
12569,41.735041,-73.793746
12569,41.735041,-73.793746
12570,41.630962,-73.68131
12571,41.994798,-73.821512
12571,41.994798,-73.821512
12572,41.926086,-73.86918
12574,41.9194,-73.9519
12575,41.493803,-74.160764
12577,41.426197,-74.109722
12577,41.426197,-74.109722
12578,41.805378,-73.79543
12580,41.853476,-73.867644
12581,41.907329,-73.693001
12582,41.545312,-73.726233
12582,41.545312,-73.726233
12583,42.053564,-73.890926
12583,42.053564,-73.890926
12584,41.4542,-74.0582
12585,41.716523,-73.702478
12586,41.56377,-74.187706
12588,41.6339,-74.3783
12589,41.633939,-74.16931
12589,41.633939,-74.16931
12590,41.587909,-73.88684
12590,41.587909,-73.88684
12590,41.587909,-73.88684
12590,41.587909,-73.88684
12592,41.788555,-73.560462
12594,41.68424,-73.570985
12601,41.686938,-73.898822
12602,41.7004,-73.9216
12603,41.675514,-73.860106
12603,41.675514,-73.860106
12604,41.685686,-73.89092
12701,41.65566,-74.739734
12719,41.486072,-74.921392
12719,41.486072,-74.921392
12720,41.661072,-74.903702
12721,41.585829,-74.429191
12721,41.585829,-74.429191
12722,41.59,-74.3826
12723,41.78057,-75.022907
12724,41.857495,-74.943792
12724,41.857495,-74.943792
12725,41.959556,-74.542036
12725,41.959556,-74.542036
12726,41.694543,-74.974424
12727,41.658751,-74.941344
12729,41.49381,-74.624218
12729,41.49381,-74.624218
12729,41.49381,-74.624218
12729,41.49381,-74.624218
12729,41.49381,-74.624218
12729,41.49381,-74.624218
12732,41.552762,-74.8828
12733,41.737398,-74.610411
12734,41.73289,-74.750006
12736,41.84786,-75.033756
12736,41.84786,-75.033756
12737,41.517512,-74.810505
12738,41.658885,-74.572906
12740,41.886422,-74.465958
12740,41.886422,-74.465958
12740,41.886422,-74.465958
12740,41.886422,-74.465958
12741,41.842511,-75.087301
12742,41.716796,-74.721685
12743,41.535526,-74.84138
12745,41.780348,-75.024292
12746,41.429492,-74.653177
12747,41.768927,-74.662966
12748,41.779438,-74.915476
12748,41.779438,-74.915476
12749,41.689663,-74.828406
12749,41.689663,-74.828406
12750,41.72509,-74.965204
12751,41.67716,-74.671381
12752,41.693763,-74.98968
12752,41.693763,-74.98968
12754,41.795736,-74.746298
12758,41.930447,-74.724966
12758,41.930447,-74.724966
12758,41.930447,-74.724966
12758,41.930447,-74.724966
12758,41.930447,-74.724966
12758,41.930447,-74.724966
12758,41.930447,-74.724966
12758,41.930447,-74.724966
12758,41.930447,-74.724966
12759,41.795164,-74.65241
12759,41.795164,-74.65241
12760,41.911083,-75.115178
12760,41.911083,-75.115178
12762,41.687412,-74.789521
12762,41.687412,-74.789521
12763,41.685198,-74.532408
12764,41.594995,-74.973611
12765,41.850744,-74.618401
12766,41.81511,-74.969813
12767,41.8448,-75.0075
12768,41.864508,-74.714913
12769,41.6508,-74.4362
12770,41.457481,-74.861988
12771,41.370322,-74.642474
12775,41.615014,-74.580257
12776,41.913307,-74.925462
12776,41.913307,-74.925462
12777,41.548777,-74.702469
12777,41.548777,-74.702469
12778,41.639595,-74.811223
12779,41.705862,-74.636905
12779,41.705862,-74.636905
12780,41.439486,-74.743717
12780,41.439486,-74.743717
12780,41.439486,-74.743717
12780,41.439486,-74.743717
12781,41.6214,-74.4513
12783,41.74259,-74.844815
12784,41.667259,-74.617885
12785,41.520998,-74.589099
12785,41.520998,-74.589099
12785,41.520998,-74.589099
12786,41.6619,-74.855309
12787,41.803479,-74.844264
12787,41.803479,-74.844264
12788,41.801414,-74.581929
12788,41.801414,-74.581929
12789,41.712392,-74.57679
12790,41.597796,-74.525161
12791,41.7976,-74.878666
12792,41.525052,-74.920362
12801,43.308232,-73.640858
12801,43.308232,-73.640858
12803,43.284289,-73.632354
12803,43.284289,-73.632354
12803,43.284289,-73.632354
12804,43.365719,-73.671277
12804,43.365719,-73.671277
12808,43.743124,-73.743322
12809,43.241868,-73.466629
12810,43.480166,-73.887732
12811,43.6149,-74.0255
12812,43.832938,-74.42408
12812,43.832938,-74.42408
12814,43.606002,-73.632857
12814,43.606002,-73.632857
12815,43.718782,-73.704826
12816,43.062802,-73.401231
12817,43.63799,-73.822232
12819,43.602017,-73.498426
12820,43.4773,-73.6433
12821,43.452582,-73.40722
12822,43.249164,-73.880538
12823,43.176807,-73.40095
12824,43.543932,-73.681172
12827,43.44416,-73.497678
12828,43.239236,-73.596574
12828,43.239236,-73.596574
12831,43.193372,-73.683274
12831,43.193372,-73.683274
12832,43.359526,-73.328353
12833,43.155568,-73.850894
12833,43.155568,-73.850894
12834,43.089134,-73.494792
12834,43.089134,-73.494792
12835,43.3065,-73.966435
12836,43.719669,-73.538386
12837,43.500938,-73.272354
12838,43.336208,-73.404696
12839,43.343478,-73.549987
12841,43.651946,-73.50973
12841,43.651946,-73.50973
12842,43.750517,-74.253043
12843,43.599046,-74.058098
12844,43.489773,-73.62117
12844,43.489773,-73.62117
12845,43.427296,-73.707262
12846,43.315426,-73.811897
12847,43.925661,-74.554887
12848,43.1008,-73.5256
12849,43.447912,-73.299573
12849,43.447912,-73.299573
12850,43.10035,-73.972744
12851,43.818343,-74.017398
12852,43.999198,-74.114938
12853,43.68906,-73.941212
12854,43.500522,-73.344433
12854,43.500522,-73.344433
12855,44.011553,-73.819733
12856,43.632665,-74.130924
12857,43.85064,-74.094005
12858,43.887429,-73.678478
12858,43.887429,-73.678478
12859,43.169676,-73.917946
12859,43.169676,-73.917946
12860,43.724565,-73.819601
12861,43.752996,-73.417308
12861,43.752996,-73.417308
12862,43.6619,-73.8978
12863,43.060028,-73.928531
12863,43.060028,-73.928531
12864,43.7286,-74.3064
12865,43.2186,-73.351778
12865,43.2186,-73.351778
12865,43.2186,-73.351778
12866,43.05036,-73.75394
12866,43.05036,-73.75394
12870,43.857074,-73.774615
12871,43.096262,-73.618254
12872,43.876364,-73.716357
12873,43.117998,-73.31896
12874,43.691873,-73.551128
12878,43.429564,-74.011864
12879,44.0508,-74.0396
12879,44.0508,-74.0396
12883,43.851792,-73.503012
12884,43.0875,-73.5957
12885,43.53363,-73.838111
12885,43.53363,-73.838111
12886,43.649946,-73.927184
12887,43.574936,-73.382172
12901,44.70439,-73.456404
12903,44.662306,-73.463226
12910,44.849937,-73.647442
12911,44.516429,-73.462323
12911,44.516429,-73.462323
12911,44.516429,-73.462323
12912,44.457023,-73.77934
12912,44.457023,-73.77934
12912,44.457023,-73.77934
12912,44.457023,-73.77934
12913,44.401733,-74.007196
12914,44.930567,-74.609694
12915,44.8575,-74.0339
12915,44.8575,-74.0339
12916,44.840522,-74.511991
12917,44.920076,-74.167333
12918,44.700548,-73.674029
12919,44.961284,-73.43788
12920,44.883736,-74.057941
12921,44.876834,-73.439722
12922,44.230152,-74.660069
12923,44.938197,-73.918538
12924,44.494359,-73.573162
12924,44.494359,-73.573162
12926,44.945946,-74.33228
12927,44.2413,-74.862072
12927,44.2413,-74.862072
12928,43.96101,-73.526795
12929,44.7185,-73.7192
12930,44.73051,-74.54605
12930,44.73051,-74.54605
12932,44.196217,-73.61148
12933,44.8936,-73.8366
12934,44.834205,-73.89076
12934,44.834205,-73.89076
12935,44.852842,-73.777513
12935,44.852842,-73.777513
12936,44.2427,-73.38357
12936,44.2427,-73.38357
12937,44.942494,-74.491515
12937,44.942494,-74.491515
12939,44.4319,-74.1815
12941,44.34841,-73.716226
12942,44.26167,-73.799366
12943,44.149662,-73.839083
12943,44.149662,-73.839083
12944,44.45055,-73.478573
12944,44.45055,-73.478573
12945,44.3704,-74.216826
12945,44.3704,-74.216826
12945,44.3704,-74.216826
12946,44.23893,-73.992546
12949,44.7589,-74.6613
12950,44.32123,-73.582082
12952,44.724757,-73.942992
12953,44.739078,-74.243114
12955,44.790859,-73.965368
12955,44.790859,-73.965368
12956,44.088047,-73.513332
12957,44.851056,-74.571742
12958,44.95903,-73.587016
12959,44.958096,-73.715667
12960,44.024892,-73.542767
12961,44.063927,-73.572146
12962,44.708236,-73.594494
12964,44.145283,-73.607234
12965,44.72489,-74.684638
12965,44.72489,-74.684638
12965,44.72489,-74.684638
12966,44.805877,-74.419299
12966,44.805877,-74.419299
12966,44.805877,-74.419299
12967,44.756568,-74.662461
12967,44.756568,-74.662461
12969,44.717701,-74.076502
12970,44.478665,-74.257305
12972,44.54922,-73.529348
12973,44.242368,-74.565987
12974,44.055588,-73.460534
12975,44.5283,-73.4075
12976,44.4667,-74.1735
12977,44.3,-74.0856
12978,44.619835,-73.800198
12979,44.987371,-73.36956
12980,44.469017,-74.52197
12980,44.469017,-74.52197
12981,44.645012,-73.815199
12983,44.350481,-74.248606
12983,44.350481,-74.248606
12985,44.561287,-73.708978
12985,44.561287,-73.708978
12986,44.241752,-74.375204
12986,44.241752,-74.375204
12986,44.241752,-74.375204
12986,44.241752,-74.375204
12987,44.321046,-73.768032
12989,44.528966,-74.10876
12989,44.528966,-74.10876
12989,44.528966,-74.10876
12992,44.822716,-73.523113
12993,44.192866,-73.442076
12993,44.192866,-73.442076
12995,44.8099,-74.2624
12996,44.365018,-73.392459
12997,44.390296,-73.840573
12997,44.390296,-73.840573
12997,44.390296,-73.840573
12998,44.0831,-73.5379
13020,42.8189,-76.0725
13020,42.8189,-76.0725
13021,42.912872,-76.572442
13021,42.912872,-76.572442
13021,42.912872,-76.572442
13021,42.912872,-76.572442
13021,42.912872,-76.572442
13021,42.912872,-76.572442
13022,42.9319,-76.5665
13024,42.9319,-76.5665
13026,42.742234,-76.666104
13027,43.162754,-76.363704
13027,43.162754,-76.363704
13027,43.162754,-76.363704
13027,43.162754,-76.363704
13028,43.296793,-75.932522
13029,43.231938,-76.140698
13030,43.156396,-75.947712
13030,43.156396,-75.947712
13031,43.048294,-76.296796
13032,43.070968,-75.76191
13032,43.070968,-75.76191
13032,43.070968,-75.76191
13032,43.070968,-75.76191
13033,43.19055,-76.57622
13033,43.19055,-76.57622
13033,43.19055,-76.57622
13034,42.925384,-76.683365
13035,42.943645,-75.810715
13035,42.943645,-75.810715
13036,43.32613,-76.172597
13036,43.32613,-76.172597
13037,43.058138,-75.866
13037,43.058138,-75.866
13039,43.165084,-76.068656
13039,43.165084,-76.068656
13040,42.572438,-75.919162
13040,42.572438,-75.919162
13041,43.195234,-76.202254
13042,43.235718,-75.83125
13042,43.235718,-75.83125
13043,43.0414,-75.7453
13044,43.267903,-76.005012
13045,42.611408,-76.178988
13045,42.611408,-76.178988
13045,42.611408,-76.178988
13051,42.8767,-75.9137
13052,42.70528,-75.872545
13052,42.70528,-75.872545
13052,42.70528,-75.872545
13052,42.70528,-75.872545
13053,42.476063,-76.270066
13053,42.476063,-76.270066
13054,43.163988,-75.656017
13056,42.6662,-76.1018
13057,43.096874,-76.04167
13060,43.030547,-76.414493
13060,43.030547,-76.414493
13061,42.850764,-75.756362
13062,42.487876,-76.37893
13063,42.855738,-75.977624
13064,43.3167,-76.7026
13064,43.3167,-76.7026
13065,42.8144,-76.8095
13066,43.03083,-75.999431
13068,42.494018,-76.3723
13069,43.331042,-76.37563
13069,43.331042,-76.37563
13071,42.675581,-76.537805
13072,42.760656,-75.763142
13073,42.586974,-76.393344
13073,42.586974,-76.393344
13074,43.319064,-76.547142
13076,43.354502,-76.155522
